model_id,dim,M,rep,seed,h,ise
gg_1d,1,1000,5,3424658561,0.0375,0.3061451822284081
gg_1d,1,1000,5,3424658561,0.053033008589,0.2167212711124146
gg_1d,1,1000,5,3424658561,0.075,0.16113469151037665
gg_1d,1,1000,5,3424658561,0.106066017178,0.11401986288470706
gg_1d,1,1000,5,3424658561,0.15,0.05180621696358402
gg_1d,1,1000,5,3424658561,0.212132034356,0.047953196167578455
gg_1d,1,1000,5,3424658561,0.3,0.10833687826289726
gg_1d,1,1000,5,3424658561,0.424264068712,0.15472989483281652
gg_1d,1,1000,5,3424658561,0.6,0.27867360444891504
gg_1d,1,1000,5,3424658561,0.848528137424,0.6429672914815903
gg_1d,1,1000,5,3424658561,1.2,1.1275077267748765
gg_1d,1,1000,6,2760304911,0.02,0.21460179356872278
gg_1d,1,1000,6,2760304911,0.026516504294,0.17522022324435632
gg_1d,1,1000,6,2760304911,0.0375,0.21888737654376061
gg_1d,1,1000,6,2760304911,0.053033008589,0.34118482310884607
gg_1d,1,1000,6,2760304911,0.075,0.2994659220902794
gg_1d,1,1000,6,2760304911,0.106066017178,0.33063245729212265
gg_1d,1,1000,6,2760304911,0.15,0.3824527437304934
gg_1d,1,1000,6,2760304911,0.212132034356,0.3124486611624364
gg_1d,1,1000,6,2760304911,0.3,0.18647423897447307
gg_1d,1,1000,6,2760304911,0.424264068712,0.1010372894330572
gg_1d,1,1000,6,2760304911,0.6,0.08144986996013902
gg_1d,1,1000,6,2760304911,0.848528137424,0.49035129800305594
gg_1d,1,1000,6,2760304911,1.2,1.0136010159460838
gg_1d,1,1000,7,2904491693,0.02,0.6836563547947853
gg_1d,1,1000,7,2904491693,0.026516504294,0.6779264531479622
gg_1d,1,1000,7,2904491693,0.0375,0.6176385334732171
gg_1d,1,1000,7,2904491693,0.053033008589,0.6152721739071811
gg_1d,1,1000,7,2904491693,0.075,0.739324859857061
gg_1d,1,1000,7,2904491693,0.106066017178,0.6049447969592747
gg_1d,1,1000,7,2904491693,0.15,0.3877041193073162
gg_1d,1,1000,7,2904491693,0.212132034356,0.29488548705245765
gg_1d,1,1000,7,2904491693,0.3,0.24107135946572744
gg_1d,1,1000,7,2904491693,0.424264068712,0.23945891165474245
gg_1d,1,1000,7,2904491693,0.6,0.29198566129109177
gg_1d,1,1000,7,2904491693,0.848528137424,0.4913100093340499
gg_1d,1,1000,7,2904491693,1.2,0.9262423330561447
