model_id,dim,M,rep,seed,h,sup_err,ise,f_hat,min_D_hat
mm_1d,1,1000,14,915442270,0.15,0.4953151213332626,0.5363691257297768,0.29631224413188123,0.35736222063239037
mm_1d,1,1000,14,915442270,0.212132034356,0.3856463812812273,0.3813279440302532,0.3137234229142903,0.31824925369788526
mm_1d,1,1000,14,915442270,0.3,0.20573396349624223,0.2512170555836481,0.3216459207972966,0.28143089973305246
mm_1d,1,1000,14,915442270,0.424264068712,0.2402245592501555,0.2764656330492884,0.3138877354797107,0.2507806784094142
mm_1d,1,1000,14,915442270,0.6,0.36811275770795615,0.37868142353853956,0.2990619315242815,0.2506921726990377
mm_1d,1,1000,14,915442270,0.848528137424,0.5843043728070219,0.5644488655569906,0.2801289056331328,0.2606952619261227
mm_1d,1,1000,14,915442270,1.2,0.8417015544475375,0.7871157017043059,0.24955682530809775,0.24665082216618656
mm_1d,1,1000,15,802017219,0.02,1.2154013167313749,1.2677972120782837,0.24001559596078353,0.3166505789730954
mm_1d,1,1000,15,802017219,0.026516504294,0.6210526694550756,0.7991576420473733,0.2768320369915431,0.29318839258789
mm_1d,1,1000,15,802017219,0.0375,0.40980834535209065,0.49545589711202154,0.27679076558149746,0.27171810521920764
mm_1d,1,1000,15,802017219,0.053033008589,0.22795748810970318,0.26329441443410756,0.2737765394459528,0.26868567648881203
mm_1d,1,1000,15,802017219,0.075,0.2417029876600943,0.31592507522445357,0.28655034215620345,0.2692397976495196
mm_1d,1,1000,15,802017219,0.106066017178,0.2739603456744177,0.33165934256301177,0.27374097006625003,0.27111192547901175
mm_1d,1,1000,15,802017219,0.15,0.23356534435305581,0.2745862522385045,0.2632313803949446,0.26651009067829473
mm_1d,1,1000,15,802017219,0.212132034356,0.18988447663699975,0.21943321713551475,0.26281474789467363,0.2836277626348881
mm_1d,1,1000,15,802017219,0.3,0.3071647537761285,0.38096389290459665,0.27135277056180895,0.31008317787476525
mm_1d,1,1000,15,802017219,0.424264068712,0.2951769328505435,0.4037449988886863,0.2663058755539659,0.3455874509337413
mm_1d,1,1000,15,802017219,0.6,0.3737057868586884,0.46557350722877466,0.26757166752423656,0.4166021914199179
mm_1d,1,1000,15,802017219,0.848528137424,0.6392005536675294,0.6730996336460847,0.2592123678875545,0.3929612864155668
mm_1d,1,1000,15,802017219,1.2,0.9195475985549189,0.908077307599559,0.23618009348858157,0.37232384683618297
mm_1d,1,1000,16,984129068,0.02,0.6290056354793784,0.6148658584677503,0.39407280380240284,0.25949021378302944
mm_1d,1,1000,16,984129068,0.026516504294,0.4732582451595646,0.4901497121957027,0.39749044498494424,0.286920059300868
mm_1d,1,1000,16,984129068,0.0375,0.503131285096903,0.5404328487031096,0.39953205699393984,0.2847439586698611
mm_1d,1,1000,16,984129068,0.053033008589,0.5247581308177414,0.5557630391797397,0.38314681452817034,0.27307616261390594
mm_1d,1,1000,16,984129068,0.075,0.5075038073203202,0.5219834810567768,0.37989400806923296,0.28709224064910827
mm_1d,1,1000,16,984129068,0.106066017178,0.5145039877283195,0.49357510916813446,0.36405606551660175,0.28067992259726326
mm_1d,1,1000,16,984129068,0.15,0.4011997235460854,0.3773856233189041,0.3575386149762638,0.2971146367696276
mm_1d,1,1000,16,984129068,0.212132034356,0.30307672521551,0.26866712769191065,0.3481462633408629,0.3050270325996721
mm_1d,1,1000,16,984129068,0.3,0.2755002276480746,0.28909391003476936,0.3308862179084625,0.311229626561971
mm_1d,1,1000,16,984129068,0.424264068712,0.2023771053607345,0.27992747734658574,0.32076410085568646,0.3421609275480708
mm_1d,1,1000,16,984129068,0.6,0.3098490029629024,0.34412356505661007,0.30535955569635237,0.3869902319422492
mm_1d,1,1000,16,984129068,0.848528137424,0.5676334761681512,0.6237995510548212,0.2767393904167858,0.4707275156809785
mm_1d,1,1000,16,984129068,1.2,0.8866915767041794,0.8707921832105183,0.24426312100356073,0.47772092691348444
mm_1d,1,1000,17,2889465206,0.02,0.24510452018511764,0.33933802196064894,0.23426932480655016,0.22980678377069957
mm_1d,1,1000,17,2889465206,0.026516504294,0.6082057427638874,0.6335401225200741,0.2682645915525839,0.18840609357414165
mm_1d,1,1000,17,2889465206,0.0375,0.596987274604779,0.5653455984381253,0.3299247417901194,0.21162158727567504
mm_1d,1,1000,17,2889465206,0.053033008589,0.5363350133980253,0.47813575993941243,0.3389161692375915,0.2182071897863908
mm_1d,1,1000,17,2889465206,0.075,0.4240845070132375,0.5097315275832339,0.33032340245899716,0.24914679778814103
mm_1d,1,1000,17,2889465206,0.106066017178,0.46117373061225964,0.47302540072027044,0.33168282286639067,0.2875241364658922
mm_1d,1,1000,17,2889465206,0.15,0.43552854183807943,0.4070841632058898,0.33463844260988834,0.3104112913447023
mm_1d,1,1000,17,2889465206,0.212132034356,0.3880184001169158,0.3875428776239394,0.31692153041809096,0.31220227201124634
mm_1d,1,1000,17,2889465206,0.3,0.43459622351067484,0.46223582314264616,0.314712816933323,0.32780708071100784
mm_1d,1,1000,17,2889465206,0.424264068712,0.521318948701448,0.5741903824267078,0.30005623887002686,0.35070500335761856
mm_1d,1,1000,17,2889465206,0.6,0.5688751342966147,0.7167239513077628,0.28975285431244036,0.4126654902747627
