label,model_id,run_name,selector_metric,trim_frac,dim,M,rep,seed,h,sup_err,ise,Mh_to_d,f_hat,f_floor_hit,n_kernel_positive,p_kernel_positive,sum_kernel_weights,kernel_weight_ess,min_g1_hat,median_g1_hat,max_g1_hat,min_D_hat,q01_D_hat,median_D_hat,max_D_hat,n_D_floor_grid,p_D_floor_grid
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,6,349892316,0.0405,0.6771383370813502,0.6465790659637508,81.0,0.2074519906353408,0,35,0.0175,414.9039812706816,29.377824737721628,0.0496973303460174,0.15176614633044,0.3521224619911041,0.2395606337341703,0.2604584301529576,0.7315723790629448,1.6973684413087418,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,6,349892316,0.053033008589,0.550985537494058,0.5381864680259075,106.066017178,0.2185090328223631,0,51,0.0255,437.0180656447262,40.395436996104266,0.0557338083393691,0.1587313353337059,0.3150596410562851,0.2550640933213867,0.2771948464061459,0.7264291699224471,1.4418609472882191,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,6,349892316,0.075,0.5873920616218857,0.4732380835285045,150.0,0.2422787042085344,0,77,0.0385,484.5574084170689,63.67145359439552,0.0542853239134201,0.1791014269233586,0.292662431171984,0.2240614753606064,0.2501546682135458,0.73923718350913,1.207957720130793,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,6,349892316,0.106066017178,0.4954858515585436,0.383837085905658,212.132034356,0.2570115402508975,0,110,0.055,514.023080501795,93.66548020021251,0.0558923432482709,0.1891947557310771,0.2830783626439983,0.217470169602922,0.2419189414715627,0.736133309603075,1.101422770229127,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,6,349892316,0.15,0.1214728008793389,0.1037858038099138,300.0,0.2703817771289698,0,175,0.0875,540.7635542579396,139.71661597248044,0.0825888557699435,0.2036001725984078,0.3190063547922422,0.3054527440676942,0.3303166667640569,0.753009965243672,1.1798367411427986,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,6,349892316,0.212132034356,0.0862518836696299,0.1247039435315928,424.264068712,0.2823600363576121,0,245,0.1225,564.7200727152242,203.9149235413888,0.089541955752987,0.2123594348736691,0.320302384386183,0.3171197911292983,0.3426506797904559,0.7520874328147258,1.1343757725704375,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,6,349892316,0.3,0.1329803222090075,0.196090679274256,600.0,0.2897596330851312,0,349,0.1745,579.5192661702624,294.00830397438267,0.0965253122979016,0.2180904594662991,0.319362654822316,0.3331220131326661,0.3593124149682048,0.7526599103686202,1.1021640641313468,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,6,349892316,0.424264068712,0.2177152309846459,0.3470672622277144,848.528137424,0.2916009125855985,0,491,0.2455,583.201825171197,414.54300545955874,0.1088199311139652,0.2208686964962122,0.3239349120351143,0.3731810375662714,0.4003710739253412,0.7574348603294476,1.1108844247530407,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,6,349892316,0.6,0.4261527763785615,0.5283978160650554,1200.0,0.2852166460272425,0,665,0.3325,570.433292054485,563.9236477971901,0.1206348191405575,0.2178150003891715,0.3188411922515889,0.4229585503541581,0.4419307207582627,0.7636826371219825,1.1178912475576015,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,6,349892316,0.848528137424,0.6757517284249996,0.7558980179799001,1697.056274848,0.2715744881106877,0,857,0.4285,543.1489762213755,746.5338211961662,0.117046429694006,0.2105235610952136,0.2959902583494287,0.4309919923196192,0.4653701394385891,0.7751963837244126,1.0899045061581398,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,6,349892316,1.2,0.93884332358663,0.9804175059632652,2400.0,0.2445381967503031,0,1020,0.51,489.0763935006063,921.305038833101,0.1091338690967723,0.1936962053118482,0.2619366748479999,0.446285572344383,0.4808595810702756,0.7920897752821439,1.0711483045549004,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,7,393697109,0.0405,0.908151520451177,1.020597614221038,81.0,0.3089976144591808,0,51,0.0255,617.9952289183616,41.58652714270424,0.0212870213428662,0.176021746523211,0.2726582677715882,0.0688905685570536,0.0779070266486348,0.5696540629651492,0.8823960283602995,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,7,393697109,0.053033008589,0.8229085095059969,0.9199942550358416,106.066017178,0.3059761215201376,0,63,0.0315,611.9522430402753,53.707814710120125,0.0242193777440598,0.1823510648832156,0.2669013878262097,0.0791544700407802,0.0892139444840644,0.5959650183722403,0.8722948264727377,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,7,393697109,0.075,0.6108984116687814,0.6735228212327617,150.0,0.3063944592530949,0,92,0.046,612.7889185061899,76.69240574178632,0.0350379861581428,0.196428804547594,0.2627450143154107,0.1143558086642812,0.1278053709973144,0.6410977699349826,0.8575383998650319,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,7,393697109,0.106066017178,0.4201975968540723,0.5073801671200101,212.132034356,0.3018620686004938,0,132,0.066,603.7241372009877,106.36613339318566,0.0441716976533097,0.1982308306238913,0.2576086033862612,0.1463307326359369,0.1623044381508453,0.6566934081613427,0.8533983901342672,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,7,393697109,0.15,0.4164845147476461,0.400958623470824,300.0,0.3129137268341021,0,188,0.094,625.8274536682043,158.9764462519041,0.0564676397521461,0.2067028025842891,0.2686456039448362,0.1804575348082563,0.1988516888393263,0.6605744167109583,0.8585293034692096,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,7,393697109,0.212132034356,0.3613689831857204,0.3171678770560124,424.264068712,0.310835406431193,0,260,0.13,621.6708128623861,219.82864323898613,0.0670479099727541,0.2122821236877143,0.2650332311100379,0.2157022931928958,0.2368032683777913,0.6829406151795818,0.8526481399045706,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,7,393697109,0.3,0.3622271527069992,0.3400880350198481,600.0,0.3049129610511457,0,364,0.182,609.8259221022913,302.43052803871615,0.0825471534868667,0.2103682721537735,0.2607426609247247,0.270723662261836,0.2932306634722153,0.6899289273521129,0.8551380040581091,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,7,393697109,0.424264068712,0.4405669295254544,0.5120013081598502,848.528137424,0.3018623408044765,0,509,0.2545,603.724681608953,424.4033513859616,0.100568106486247,0.2111193943404504,0.2605111199995705,0.3331588372972546,0.3571545815235781,0.6993896415757193,0.8630129856718691,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,7,393697109,0.6,0.5095558683460626,0.6394277411719415,1200.0,0.2914028955673201,0,659,0.3295,582.8057911346402,570.6369910578844,0.1110291089073421,0.2100106772988104,0.2598149284979041,0.3810158052519834,0.407330035878077,0.7206883682125031,0.8916003665374748,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,7,393697109,0.848528137424,0.648351642073151,0.8609251038446571,1697.056274848,0.2706129344118089,0,844,0.422,541.2258688236179,734.371814542067,0.1209276069499649,0.2021163700428814,0.2534672159395368,0.4468655839116015,0.4755863403010345,0.7468836272818654,0.9366411716071916,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,7,393697109,1.2,0.9222314864662172,1.0780721430822595,2400.0,0.241702297456026,0,1002,0.501,483.404594912052,904.6714698595875,0.1150161506380495,0.1852614261039884,0.2281839127385601,0.4758587396504783,0.4798469221124474,0.7664859955983407,0.9440701025197108,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,8,526061820,0.0405,0.3389396815174176,0.3172941190619219,81.0,0.3300665164578699,0,51,0.0255,660.1330329157398,45.18531995841484,0.1101351265708398,0.2423164616479166,0.4059231049562701,0.3336755504701357,0.3462681229992257,0.7341443302045643,1.2298221258928657,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,8,526061820,0.053033008589,0.2211430005604889,0.2199250509697883,106.066017178,0.3194802997881021,0,63,0.0315,638.9605995762043,55.61884326759671,0.0968088203198314,0.2367015795101555,0.3623461879455884,0.3030196866099121,0.3206248536814919,0.7408956973783662,1.134173807229796,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,8,526061820,0.075,0.2012611377961512,0.2543966832007159,150.0,0.3095025276426127,0,92,0.046,619.0050552852255,75.92767790357654,0.0812723310956282,0.228677812369223,0.3341727035772586,0.262590201490938,0.288228047462553,0.7388560413738551,1.0797091258754852,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,8,526061820,0.106066017178,0.3518445028052778,0.401929214828065,212.132034356,0.3127284299648478,0,132,0.066,625.4568599296956,110.52608973673146,0.0798086276080757,0.2287740430261425,0.3740654309657609,0.2552010625226706,0.2817466188834955,0.7315421979762374,1.1961350332229397,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,8,526061820,0.15,0.3568488791876074,0.4187778016849394,300.0,0.3035220189316934,0,173,0.0865,607.0440378633868,149.21163552214227,0.0734214466222901,0.2225474544516149,0.3582885640438071,0.241898254633096,0.2676429319272163,0.7332168362444191,1.18043681082801,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,8,526061820,0.212132034356,0.3344530391000422,0.3673571691134731,424.264068712,0.2955200851459019,0,254,0.127,591.0401702918039,206.6215552680754,0.0678707267401803,0.2166124438443559,0.3225929866673826,0.2296653599929483,0.253880269177109,0.7329872138383138,1.091611037226503,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,8,526061820,0.3,0.3329072247229536,0.3442023612268495,600.0,0.3036362627373676,0,356,0.178,607.2725254747353,305.3359132589775,0.0683540691348284,0.2217093597053292,0.3162994668155517,0.2251182665686798,0.2488311947044486,0.7301807686162254,1.0417051769904613,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,8,526061820,0.424264068712,0.337245355849312,0.3494764664072893,848.528137424,0.3024747919251874,0,514,0.257,604.9495838503749,428.375002110032,0.074615030663751,0.2207501262614924,0.3079658272184438,0.2466818149996641,0.2712281525792777,0.7298133006604122,1.018153695580075,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,8,526061820,0.6,0.4982784140024525,0.488684597617767,1200.0,0.3005281979055328,0,711,0.3555,601.0563958110656,598.5235465529263,0.0942474788696717,0.2232004389995787,0.3120050982302058,0.3136061092653185,0.3413619863096694,0.7426938322431194,1.0381890964131115,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,8,526061820,0.848528137424,0.6841851410112469,0.7176196203275763,1697.056274848,0.2854450022297929,0,880,0.44,570.890004459586,782.2558798428914,0.1010121290901624,0.2143971830138352,0.282861588452805,0.3538759771622985,0.3819807902570763,0.7510980445936768,0.990949521775448,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,8,526061820,1.2,0.8961911625476371,0.9277175157520092,2400.0,0.2523743968670413,0,1042,0.521,504.7487937340826,942.177547180872,0.0936891873919343,0.1904156109592504,0.2364042916105333,0.3712309511384103,0.3986145247579042,0.7544965468884994,0.9367205807928232,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,9,2570830042,0.0405,0.2141982938714641,0.2285898698707877,81.0,0.3791830429000392,0,58,0.029,758.3660858000785,50.10364016779114,0.1023697264176655,0.2811452880645606,0.411691756233904,0.2699744314374637,0.2966604770500085,0.741450055135183,1.0857335630972158,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,9,2570830042,0.053033008589,0.2081224371147727,0.2168110859545542,106.066017178,0.3702801384115859,0,77,0.0385,740.560276823172,64.30469713875173,0.0921886824856424,0.2722122600761965,0.3736829695261799,0.2489700983723029,0.2736858044156629,0.7351522046089822,1.00918988290647,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,9,2570830042,0.075,0.2488529632388529,0.2623492339960179,150.0,0.3687728739206564,0,111,0.0555,737.5457478413127,91.654519168297,0.0796338697480108,0.2654561571795861,0.3406768125734702,0.2159428617983017,0.2378861906691284,0.7198364520615488,0.9238120172764356,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,9,2570830042,0.106066017178,0.3267760344006238,0.3308542100514656,212.132034356,0.3636053440745637,0,147,0.0735,727.2106881491273,127.04432842920016,0.0701817032559768,0.2589059007419609,0.3253245532327366,0.1930161489639296,0.2132935832436909,0.7120519677754452,0.8947188443028579,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,9,2570830042,0.15,0.3991430881955868,0.3994094010124947,300.0,0.3578077786535513,0,210,0.105,715.6155573071026,177.31806582576598,0.062818476870321,0.2535830173415162,0.3138354278853796,0.1755648720290826,0.194569984301182,0.7087129807399992,0.877106219060855,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,9,2570830042,0.212132034356,0.1435085947823907,0.1913418457644961,424.264068712,0.3436035982467944,0,285,0.1425,687.2071964935889,237.9827512558141,0.0833084310940812,0.2469585951031228,0.3157408680924892,0.2424550601889932,0.2643871431533643,0.7187311086473083,0.9189102492043966,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,9,2570830042,0.3,0.1547445923966655,0.1808962292749955,600.0,0.3378511817691674,0,401,0.2005,675.7023635383348,333.92178713506985,0.0907521748678938,0.2447587636276699,0.3172871689037505,0.2686158278111311,0.2920127886449619,0.7244573256958394,0.939132926048289,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,9,2570830042,0.424264068712,0.2087184306570204,0.2450646266701126,848.528137424,0.3261514266997301,0,527,0.2635,652.3028533994601,451.72426342396255,0.083092922331092,0.2325040588858509,0.2924355194331906,0.2547679253526344,0.2772008543560763,0.7128715064610305,0.8966249891723459,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,9,2570830042,0.6,0.3632855670991735,0.3621631411749372,1200.0,0.309008681887936,0,697,0.3485,618.0173637758721,599.4589174918782,0.0849604884761669,0.2192726569323567,0.272992765096008,0.2749453120769546,0.2981163506057527,0.7096003115274196,0.8834469097376707,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,9,2570830042,0.848528137424,0.602547459768823,0.5947433269833653,1697.056274848,0.287485085105591,0,879,0.4395,574.970170211182,779.2078448592481,0.0878164379929424,0.203394252373417,0.2473171128280557,0.3054643268212965,0.3289919029737308,0.7074949724738309,0.860278065337609,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,9,2570830042,1.2,0.885476619364034,0.8462436876124,2400.0,0.2548515131582307,0,1049,0.5245,509.7030263164615,950.5278293130874,0.0852522937817202,0.1824922200592197,0.2281086275723317,0.3345175107074577,0.3589469762042908,0.7160727350514691,0.8950648349916015,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,10,3466446890,0.0405,0.5915109732940617,0.6190142440560499,81.0,0.3179319606148629,0,54,0.027,635.8639212297259,44.09908034879629,0.0418453712439503,0.2009998253436573,0.2699381259723573,0.1316173786461218,0.1456508369068141,0.6322101903656829,0.8490436930288853,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,10,3466446890,0.053033008589,0.5112830225411911,0.5445577484223865,106.066017178,0.3174082040101277,0,65,0.0325,634.8164080202555,56.29858062198558,0.0476196755419929,0.2122975504095628,0.2659503322219857,0.1500266059300519,0.165980472740101,0.6688470799664299,0.8378810908539083,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,10,3466446890,0.075,0.3267066310286647,0.3973569809625323,150.0,0.3161762465288486,0,92,0.046,632.3524930576973,78.71950233832925,0.0574843106570661,0.2249156604447711,0.2642584865487308,0.1818109718492757,0.200867961026251,0.7113616627245569,0.8357948753263451,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,10,3466446890,0.106066017178,0.304353937348349,0.3570664646663464,212.132034356,0.316029183026273,0,132,0.066,632.0583660525459,111.97282953592914,0.0592135207455683,0.2232583891986852,0.2654678319911874,0.1873672557026026,0.2068591069011744,0.7064486483836043,0.840010499818676,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,10,3466446890,0.15,0.3017559433690513,0.3202864292834567,300.0,0.3062654470699676,0,180,0.09,612.5308941399352,151.12730094054388,0.0602762916047395,0.2191868087188534,0.2688007840041279,0.1968106170036516,0.2172631600662777,0.7156759301965242,0.8776725764389582,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,10,3466446890,0.212132034356,0.3124330232651804,0.3027148816800049,424.264068712,0.2985530757535817,0,248,0.124,597.1061515071634,208.48098346858828,0.0607497110153556,0.2151000114692668,0.2728106693870114,0.2034804393222764,0.2247212336433277,0.7204749471306908,0.913776114007221,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,10,3466446890,0.3,0.3442059617392874,0.3433639487557255,600.0,0.2977519407285812,0,353,0.1765,595.5038814571624,296.40387043668443,0.0569474936696917,0.2125174002256687,0.2640354390603613,0.1912581779663456,0.2114910269028405,0.7137397650730719,0.8867631170237963,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,10,3466446890,0.424264068712,0.310050087685275,0.3164072966970895,848.528137424,0.2960776604530979,0,498,0.249,592.1553209061958,416.7875734063408,0.0628541136555285,0.2125793993653376,0.2772907728198285,0.2122892809924959,0.2344262329673359,0.7179852712967941,0.9365474328440748,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,10,3466446890,0.6,0.3891329720285741,0.3644699401403478,1200.0,0.2861268789970693,0,650,0.325,572.2537579941386,561.1999387951612,0.0674599929068849,0.2068066768795559,0.2734066410676298,0.2357695059735228,0.2594410316664727,0.722779620021907,0.9555433660268956,0,0.0
MM1,mm_1d,mm_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,2000,10,3466446890,0.848528137424,0.636961643736409,0.5604234359099721,1697.056274848,0.2688201339829523,0,849,0.4245,537.6402679659047,734.6922516908847,0.0721598552611676,0.1952848104520145,0.2516273314879904,0.2684317360906598,0.2930729198563263,0.7264515777095732,0.9360434717436296,0,0.0
